OG0003104_x00	GO:0005509,GO:0005737,GO:0090090
OG0003721_x00	GO:0004181,GO:0005615,GO:0006508,GO:0008270
OG0004153_x00	GO:0005515,GO:0007186,GO:0007212,GO:0030159,GO:0005737,GO:0005834,GO:0007165
OG0009966_x00	GO:0009986,GO:0015485,GO:0016020,GO:0016324,GO:0045494,GO:0060219,GO:0071914,GO:0005887,GO:0005902,GO:0005929
OG0005261_x00	GO:2001069,GO:0000164,GO:0005979,GO:0008157,GO:0005515
OG0000745_x00	GO:0004180,GO:0005886
OG0000069_x00	GO:0004252,GO:0006508,GO:0005615
OG0001177_x00	GO:0005515,GO:0005737,GO:0008285,GO:0019901,GO:2000045,GO:0000079,GO:0004861,GO:0005634
OG0000069_x02	GO:0004252,GO:0006508,GO:0005615
OG0003393_x00	GO:0030145,GO:0070006,GO:0008233,GO:0004177,GO:0005739,GO:0006508
OG0011446_x00	GO:0006182,GO:0007168,GO:0005179,GO:0005576
OG0009718_x00	GO:0005515,GO:0006742,GO:0019677,GO:0035529,GO:0005777,GO:0005829,GO:0006734,GO:0016787,GO:0046872
OG0003268_x00	GO:0004493,GO:0005739,GO:0046491
OG0004376_x00	GO:0005730,GO:0042273
OG0002713_x00	GO:0005085,GO:0005515
OG0000968_x00	GO:0005737,GO:0030036
OG0005484_x00	GO:0005634
OG0006592_x00	GO:0046872
OG0003821_x00	GO:0003723,GO:0000049,GO:0001514,GO:0005634,GO:0003676
OG0007104_x00	GO:0005887,GO:0038023
OG0008212_x00	GO:0005576,GO:0007275,GO:0030178,GO:0090090,GO:0005615,GO:0039706,GO:0048019
OG0004804_x00	GO:0008017,GO:0008608,GO:0090307,GO:1990047,GO:0000776,GO:0005634,GO:0007094
OG0004128_x00	GO:0008083,GO:0005576
OG0005912_x00	GO:0016607,GO:0000398,GO:0003723,GO:0005737,GO:0003676
OG0005236_x00	GO:0005634,GO:0005829,GO:0006457,GO:0005524,GO:0140662
OG0006344_x00	GO:0019841,GO:0090658,GO:0006508,GO:0008236
OG0001828_x00	GO:0004674,GO:0005737,GO:0035556,GO:0004672,GO:0005524,GO:0006468
OG0001828_x01	GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0005737,GO:0035556
OG0007452_x00	GO:0004066,GO:0006529
OG0002936_x00	GO:0005635,GO:0034993,GO:0043495
OG0009543_x00	GO:0033314,GO:0007095,GO:0010997,GO:0032147
OG0000322_x00	GO:0005515,GO:0005634,GO:0005737,GO:0061484
OG0001430_x00	GO:0005798,GO:0005886
OG0005459_x00	GO:0016409,GO:0005794,GO:0018345
OG0006567_x00	GO:0005922,GO:0007154,GO:0007267,GO:0005243
OG0007675_x00	GO:0005515,GO:0001675,GO:0002080,GO:0007338
OG0011023_x00	GO:0005840,GO:0006412,GO:0019843,GO:0070181,GO:0003735,GO:0005763
OG0012131_x00	GO:0046983,GO:0000978,GO:0000981,GO:0006357
OG0008783_x00	GO:0003735,GO:0005739,GO:0005840,GO:0006412
OG0009891_x00	GO:0003723,GO:0000413,GO:0003755,GO:0003676,GO:0006457,GO:0043231
OG0000670_x01	GO:0005737,GO:0007165,GO:0034613
OG0004699_x00	GO:0009888,GO:0005201,GO:0005604,GO:0009887
OG0010263_x00	GO:0045261,GO:0046933,GO:0000275,GO:0015986
OG0011371_x00	GO:0016311,GO:0004725,GO:0005829,GO:0007165,GO:0006470,GO:0008138
OG0006319_x00	GO:0006413,GO:0003743,GO:0005085,GO:0005851,GO:0044237
OG0007427_x00	GO:0006470,GO:0005737,GO:0008330,GO:0017017,GO:0033550,GO:0043409,GO:0001706,GO:0004721,GO:0005634,GO:0016311,GO:0008138
OG0008535_x00	GO:0030620,GO:0000387,GO:0015030,GO:0030619
OG0002085_x00	GO:0006281,GO:0006338,GO:0006974,GO:0000166,GO:0003678,GO:0005634
OG0009643_x00	GO:0005515,GO:0000974,GO:0004842,GO:0005737,GO:0006281,GO:0061630,GO:0071006,GO:0000398,GO:0016567
OG0000893_x00	GO:0004222,GO:0006508,GO:0030198,GO:0031012,GO:0008237
OG0000422_x02	GO:0097009,GO:0005179,GO:0005615,GO:0090336
OG0000893_x01	GO:0031012,GO:0004222,GO:0006508,GO:0030198,GO:0008237
OG0009518_x00	GO:0005544,GO:0005886,GO:0006906,GO:0014059,GO:0017156,GO:0017158,GO:0030276,GO:0030424,GO:0045202,GO:0048791,GO:0070382,GO:0000149,GO:0071277,GO:0001786,GO:0005509,GO:0016020
OG0010486_x00	GO:0006820,GO:0016020,GO:0005452,GO:0008509,GO:0008510,GO:0015701,GO:0016323,GO:0022857,GO:0050801,GO:0051453,GO:0055085,GO:0005886
OG0001405_x00	GO:0033212,GO:0005765,GO:0045177,GO:0005769,GO:0046870,GO:0005886,GO:0005887,GO:0009986,GO:0015086,GO:0015087,GO:0046873,GO:0015093,GO:0055037,GO:0015094,GO:0060586,GO:0015099,GO:1903561,GO:0016020,GO:0001666,GO:0030001,GO:0005381,GO:0031902,GO:0005384
OG0002513_x00	GO:0005634,GO:0000398,GO:0005681
OG0011594_x00	GO:0015031,GO:0032509,GO:0045324,GO:0000815,GO:0005771,GO:0007034
OG0003621_x00	GO:0006412,GO:0015934,GO:0003735,GO:0005762
OG0012106_x00	GO:0005737,GO:0005515
OG0008758_x00	GO:0005887,GO:0007155,GO:0005509,GO:0016020,GO:0005886,GO:0007156
OG0005161_x00	GO:0004725,GO:0006470,GO:0016311,GO:0019901,GO:0035335,GO:0046426,GO:0070373,GO:0004726,GO:0005634,GO:0005737
OG0009866_x00	GO:0051537
OG0000645_x00	GO:0005515,GO:0016323,GO:0034613,GO:0046928,GO:0005102,GO:0005886,GO:0005911,GO:0004672,GO:0005524,GO:0006468
OG0001753_x00	GO:0016791,GO:0043136
OG0000645_x01	GO:0005515,GO:0005102,GO:0005886,GO:0005911
OG0010914_x00	GO:0005783,GO:0016491
OG0001753_x01	GO:0016791,GO:0033883
OG0002861_x00	GO:0005923,GO:0007155,GO:0070830,GO:0005198,GO:0005886,GO:0016020
OG0010238_x00	GO:0000981,GO:0006355,GO:0003677,GO:0005634,GO:0006357,GO:1990837
OG0011346_x00	GO:0022027,GO:1903724,GO:0005813,GO:0005814,GO:0007098
OG0007998_x00	GO:0043565,GO:1990837,GO:0005634,GO:0006355,GO:0006357,GO:0003700
OG0006144_x00	GO:0003700,GO:0006355,GO:0006357,GO:0006986,GO:0000977,GO:0000981,GO:0005634
OG0012454_x00	GO:0003690,GO:0006355
OG0007252_x00	GO:0004930,GO:0007186,GO:0016020,GO:0004955,GO:0004957,GO:0007189,GO:0007204,GO:0050728,GO:0071380,GO:0005886,GO:0006954
OG0009618_x00	GO:0006813,GO:0006814,GO:0006883,GO:0030007,GO:0036376,GO:1990573,GO:0001671,GO:0005890
OG0003168_x00	GO:0008138,GO:0016311,GO:0006470,GO:0017017,GO:0033550,GO:0043409,GO:0043508,GO:0004721,GO:0005737,GO:0008330
OG0004276_x00	GO:0007009,GO:0005515,GO:0051017,GO:0051764,GO:2000251,GO:0005654,GO:0005829,GO:0030838
OG0000868_x00	GO:0003677,GO:0005634,GO:0006357,GO:0008301
OG0005384_x00	GO:0005615,GO:0005576,GO:0006826,GO:0019731,GO:0055037,GO:0005769,GO:0005886
OG0001976_x00	GO:0005515,GO:0060271,GO:0070507,GO:0005813,GO:0043015
OG0000868_x01	GO:0006357,GO:0008301,GO:0003677,GO:0005634
OG0007004_x00	GO:0005515,GO:0003723,GO:0005730,GO:0010468,GO:0000178,GO:0000460,GO:0003677
OG0011569_x00	GO:0090394
OG0008112_x00	GO:0008289,GO:0016020,GO:0030169,GO:0033344,GO:0034381,GO:0043654,GO:0070508,GO:0005044,GO:0005737,GO:0005901
OG0009220_x00	GO:0005634,GO:0006606,GO:0090263
OG0004028_x00	GO:0005515,GO:0005886
OG0005812_x00	GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0005737
OG0006920_x00	GO:0030955,GO:0000287,GO:0004743,GO:0006096,GO:0005737,GO:0032869,GO:0003824
OG0005136_x00	GO:0008289,GO:0015908,GO:0005504,GO:0005634,GO:0005829
OG0006244_x00	GO:0001510,GO:0008173,GO:0003723,GO:0008168
OG0004499_x00	GO:0005758,GO:0042531,GO:0051457
OG0001728_x01	GO:0006470,GO:0008138,GO:0016311,GO:0033549,GO:0043409,GO:0005737
OG0002836_x00	GO:0071818,GO:0005829,GO:0045048,GO:0005515
OG0008460_x00	GO:0004983,GO:0007186,GO:0016020,GO:0004930,GO:0042923,GO:0043005,GO:0005886,GO:0008188
OG0010063_x00	GO:0006811,GO:0016020,GO:0001614,GO:0005216,GO:0005524,GO:0033198,GO:0098655,GO:0004931,GO:0005886,GO:0030054,GO:0070588,GO:0005639
OG0003944_x00	GO:0015230,GO:0022857,GO:0055085,GO:1904947,GO:0005739,GO:0006862,GO:0008517
OG0011171_x00	GO:0004252,GO:0006508,GO:0008236,GO:0005615
OG0006119_x00	GO:0070291,GO:0070292,GO:0005737,GO:0043227,GO:0070290
OG0007227_x00	GO:0006470,GO:0004722,GO:0005634,GO:0006469,GO:0043169
OG0003819_x00	GO:0005524,GO:0004674,GO:0006468,GO:0005634,GO:0005737,GO:0004672
OG0004927_x00	GO:0045779,GO:1904263,GO:0005765,GO:0010506,GO:0045671
OG0000222_x00	GO:0016020,GO:0038023,GO:0004888,GO:0005886,GO:0009986
OG0001330_x00	GO:0035556,GO:0004435,GO:0006629,GO:0007165,GO:0051209,GO:0048015,GO:0008081,GO:0005509
OG0000222_x01	GO:0004888,GO:0005886,GO:0009986,GO:0016020,GO:0038023
OG0005359_x00	GO:0005515,GO:0005737,GO:0006446,GO:0060733
OG0000222_x02	GO:0016020,GO:0038023,GO:0004888,GO:0005886,GO:0009986
OG0001330_x01	GO:0051209,GO:0004435,GO:0035556,GO:0048015,GO:0006629,GO:0008081,GO:0007165,GO:0005509
OG0006467_x00	GO:0016020,GO:0008528,GO:0001604,GO:0005887,GO:0007218,GO:0004930,GO:0007186,GO:0097746,GO:0008217
OG0007575_x00	GO:0003677,GO:0000978,GO:0000981,GO:0006357
OG0009791_x00	GO:0004843,GO:0016579,GO:0005634,GO:0005829
OG0000570_x00	GO:0007018,GO:0007052,GO:0051231,GO:0003777,GO:0005875,GO:0005524,GO:0008017
OG0004599_x00	GO:0005515,GO:0016560,GO:0005052,GO:0005778,GO:0005829
OG0000570_x01	GO:0003777,GO:0005524,GO:0007018,GO:0008017,GO:0007052,GO:0051231,GO:0005875
OG0010163_x00	GO:0005737,GO:0051170
OG0006219_x00	GO:0000978,GO:0000981,GO:0006357,GO:0005515
OG0007327_x00	GO:0007165,GO:0005829,GO:0005886
OG0002661_x00	GO:0043161,GO:0071797,GO:0097039,GO:0000151,GO:0004842,GO:0043130,GO:0008270
OG0010038_x00	GO:0006355,GO:0006357,GO:0006952,GO:0007165,GO:0007259,GO:0019221,GO:0042127,GO:0043434,GO:0060337,GO:0000978,GO:0000981,GO:0003700,GO:0003677
OG0008435_x00	GO:0005975,GO:0016757,GO:0070085,GO:0005794,GO:0008378
OG0003919_x00	GO:0004672,GO:0005524,GO:0006468,GO:0051493,GO:0004674,GO:0005737
OG0011146_x00	GO:0046983,GO:0006357,GO:0006805,GO:0009410,GO:0034751,GO:0000976,GO:0004879,GO:0005634,GO:0006355
OG0007798_x00	GO:0005739
OG0003093_x00	GO:0086019,GO:0005737,GO:0098609,GO:0005882,GO:0005886,GO:0005912,GO:0007043,GO:0007507,GO:0014704,GO:0019215,GO:0045110,GO:0045294,GO:0045296,GO:0002934,GO:0060090,GO:0005080,GO:0072659,GO:0005634,GO:0005515
OG0000793_x00	GO:0030497,GO:0042761,GO:0018812,GO:0030148,GO:0030176
OG0000793_x01	GO:0030497,GO:0042761,GO:0018812,GO:0030148,GO:0030176,GO:0016311
OG0009418_x00	GO:0005524,GO:0016887,GO:0005635,GO:0005788
OG0001305_x00	GO:0005515,GO:0005096,GO:0007420,GO:0008277,GO:0031267,GO:0032012,GO:0036465,GO:0045202
OG0002413_x00	GO:0005515,GO:0004672,GO:0005524,GO:0006468
OG0011494_x00	GO:0034451,GO:0071539
OG0008658_x00	GO:0016558,GO:0005515,GO:0005778,GO:0008270,GO:0005779,GO:0006513,GO:1990429,GO:0004842
OG0005061_x00	GO:0006629,GO:0016627,GO:0016491,GO:0042761
OG0000545_x00	GO:0003714,GO:0005634,GO:0003682,GO:0006355,GO:0043565
OG0001653_x00	GO:0008140,GO:0051289,GO:0005737,GO:0032793,GO:0045944,GO:0005634
OG0010814_x00	GO:0005829,GO:0005874,GO:0005875,GO:0007409,GO:0008017,GO:0016358,GO:0030425,GO:0031114,GO:0043025,GO:0000226,GO:0045202,GO:0003779
OG0001653_x01	GO:0005737,GO:0008140,GO:0032793,GO:0045944,GO:0005634
OG0002761_x00	GO:0005515,GO:0005794,GO:0030008
OG0011922_x00	GO:0005634,GO:0003723,GO:0005730
OG0010138_x00	GO:0004185,GO:0006508
OG0007898_x00	GO:0005515
OG0006044_x00	GO:0032039,GO:0034472
OG0001528_x00	GO:0005515,GO:0005856,GO:0044295,GO:0048675,GO:0003774,GO:0005524,GO:0016459
OG0001528_x01	GO:0005515,GO:0003774,GO:0005524,GO:0016459,GO:0005856,GO:0030705,GO:0051015,GO:0051489,GO:0060002,GO:0005547,GO:0008360,GO:0030175
OG0002636_x00	GO:0004866,GO:0005515,GO:0005576,GO:0005615
OG0007152_x00	GO:0004930,GO:0007186,GO:0016020,GO:0019229,GO:0055117,GO:0004937,GO:0006937,GO:0005887,GO:0007200,GO:0007204,GO:0007267,GO:0043410,GO:0071880,GO:0001996,GO:0004935
OG0003744_x00	GO:0017056,GO:0044611,GO:0006405,GO:0006606
OG0004852_x00	GO:0008289,GO:0015908,GO:0005504,GO:0005634,GO:0005829
OG0003068_x00	GO:0005681,GO:0006396
OG0004176_x00	GO:0003924,GO:0005525,GO:0006886,GO:0016192,GO:0005737,GO:0005886
OG0012229_x00	GO:0005751
OG0005960_x00	GO:0016627,GO:0050660,GO:0003997,GO:0005777,GO:0006635,GO:0071949,GO:0006631,GO:0005504,GO:0016401,GO:0033540,GO:0033791,GO:0055088,GO:0000038
OG0009989_x00	GO:0016020,GO:0055085,GO:0005515,GO:0043252,GO:0005887,GO:0015347,GO:0022857
OG0000768_x00	GO:0004725,GO:0006470,GO:0016311,GO:0005737,GO:0035335,GO:0042058,GO:0071364,GO:0004726,GO:0005634
OG0005284_x00	GO:0005515,GO:0005737,GO:0007165,GO:0005829,GO:0032956,GO:0035020,GO:0043547,GO:0005096,GO:0005622
OG0001876_x00	GO:0005887,GO:0007411,GO:0010693,GO:0030215,GO:0030335,GO:0043547,GO:0043931,GO:0045499,GO:0048843,GO:0050919,GO:0000122,GO:0071526,GO:0001755,GO:0005615,GO:0005515
OG0000768_x01	GO:0071663,GO:0005634,GO:1901222,GO:0005737,GO:1902523,GO:0030217,GO:0032720,GO:0034141,GO:0034145,GO:0034157,GO:1903753,GO:0034165,GO:2000566,GO:0035335,GO:0050852,GO:0050868,GO:0002230,GO:0070374,GO:0004726,GO:0070433,GO:0016311,GO:0004725,GO:0006470
OG0002984_x00	GO:0008195,GO:0009062,GO:0019432,GO:0032869,GO:0044255,GO:0045944,GO:0003713,GO:0005634,GO:0005741
OG0011469_x00	GO:0036065,GO:0046920,GO:0006486,GO:0008417,GO:0016020
OG0008012_x00	GO:0005784,GO:0006613,GO:0016021
OG0004604_x00	GO:0008083,GO:0005125,GO:0005576,GO:0005615
OG0009120_x00	GO:0005829,GO:0008180
OG0005712_x00	GO:0000381
OG0000370_x00	GO:0007267,GO:0016539,GO:0005615,GO:0007224,GO:0010468,GO:0001708,GO:0005113,GO:0005509,GO:0007275,GO:0016540
OG0005036_x00	GO:0045504,GO:0005868,GO:0042073,GO:0045503,GO:0005515
OG0006820_x00	GO:0008289
OG0000370_x01	GO:0016540,GO:0005615,GO:0007224,GO:0010468,GO:0001708,GO:0005113,GO:0005509,GO:0007267,GO:0007275
OG0001628_x01	GO:0043065,GO:0051898,GO:1901981,GO:0005886,GO:0042771
OG0002736_x00	GO:0004325,GO:0006783,GO:0005739
OG0003844_x00	GO:0005085,GO:0035556,GO:0090630,GO:0005634,GO:0005737
OG0011071_x00	GO:0005634,GO:0006357,GO:0007420,GO:0021915,GO:0000978,GO:0001228,GO:0003700
OG0006019_x00	GO:0004930,GO:0007186,GO:0016020,GO:0005886,GO:0038023,GO:0004974
OG0007127_x00	GO:0010468,GO:0003729,GO:0005634,GO:0005737,GO:0003723,GO:0003676
OG0003719_x00	GO:0005744,GO:0030150
OG0000122_x00	GO:0003924,GO:0005525,GO:0090630,GO:0005096,GO:0005634,GO:0005515
OG0009343_x00	GO:0005634
OG0005935_x00	GO:0005615,GO:0007169,GO:0062023
OG0000122_x01	GO:0005096,GO:0005515,GO:0003924,GO:0005525,GO:0090630
OG0001230_x00	GO:0012505,GO:0035556,GO:0004674,GO:0005737,GO:0006468
OG0001230_x01	GO:0005737,GO:0012505,GO:0035556,GO:0004672,GO:0005524,GO:0006468
OG0005259_x00	GO:0005515,GO:0000981,GO:0005634,GO:0006357
OG0006367_x00	GO:0005615,GO:0009986
OG0007475_x00	GO:0003333,GO:0015179,GO:0016020,GO:0022857,GO:0055085
OG0008583_x00	GO:0046474,GO:0005739,GO:0032049,GO:0043337,GO:0008654,GO:0016020,GO:0016780,GO:0008444
OG0009691_x00	GO:0050207,GO:0005789,GO:0008611,GO:0016491
OG0000470_x00	GO:0003677,GO:0000981,GO:0006355,GO:0003700,GO:0009952,GO:0045944,GO:0048704,GO:0000978,GO:0005654,GO:0005634
OG0000470_x01	GO:0003677,GO:0000981,GO:0006355,GO:0003700,GO:0005634,GO:0009952,GO:0045944,GO:0048704,GO:0000978,GO:0005654
OG0000345_x01	GO:0003700,GO:0005634,GO:0007420,GO:0009887,GO:0048568,GO:0048666,GO:0000978,GO:0001654,GO:0006357,GO:0003677,GO:0000981,GO:0006355
OG0007903_x00	GO:0016020,GO:0016021,GO:0019911,GO:0042552
OG0001453_x00	GO:0003677,GO:0000981,GO:0006355,GO:0021520,GO:0031018,GO:0048812,GO:1990837,GO:0005634,GO:0007417
OG0002561_x00	GO:0005515,GO:0030159,GO:0030425,GO:0031697,GO:0043113,GO:0046332,GO:0070699,GO:0005737,GO:0005911,GO:0007165
OG0001453_x01	GO:0003677,GO:0000981,GO:0006355,GO:0021520,GO:0031018,GO:0048812,GO:1990837,GO:0005634,GO:0007417
OG0011046_x00	GO:0042162,GO:0070187,GO:0000723,GO:0006355,GO:0010833
OG0007698_x00	GO:0006369,GO:0006378,GO:0006397,GO:0008420,GO:0070940,GO:0004721,GO:0005634,GO:0005847
OG0000693_x00	GO:0001932,GO:0005952,GO:0008603,GO:0034236,GO:2000480,GO:0004862,GO:0030552
OG0009318_x00	GO:0005737,GO:0042030,GO:0051087
OG0010962_x00	GO:0005515
OG0001205_x00	GO:0004672,GO:0005524,GO:0006468,GO:0005886,GO:0007165,GO:0007265,GO:0019722,GO:0005737,GO:0005829
OG0002313_x00	GO:0046872,GO:0061630,GO:0000139,GO:0005789,GO:0030433
OG0003421_x00	GO:0030170,GO:0030429,GO:0005737,GO:0006569,GO:0009435,GO:0019441,GO:0043420
OG0008558_x00	GO:0071888
OG0000445_x00	GO:0005085,GO:0005515,GO:0005089,GO:0005737
OG0009666_x00	GO:0060828,GO:0005546,GO:0005886,GO:0008013
OG0000445_x01	GO:0005085,GO:0007264,GO:0005515,GO:0007265,GO:0043547,GO:0005886,GO:0035556
OG0012377_x00	GO:0005515,GO:0005164,GO:0006955,GO:0016020
OG0001553_x00	GO:0005515,GO:1901673,GO:0036002,GO:0000776,GO:1902275,GO:0036464,GO:0000978,GO:1902425,GO:0043021,GO:0001097,GO:1990023,GO:0003714,GO:0005697,GO:0005813,GO:0016020,GO:0045944,GO:0016363,GO:1990280,GO:0070934,GO:0016607,GO:1990498,GO:0070937,GO:0017069,GO:1990841,GO:0071013,GO:0017130,GO:0000122,GO:0098577,GO:0032211,GO:0000228,GO:0099122,GO:0034046,GO:0000381
OG0010714_x00	GO:0009887,GO:0009888
OG0011822_x00	GO:0031543,GO:0005737,GO:0006449,GO:0019511,GO:0005506,GO:0016705,GO:0031418,GO:0016706
OG0001428_x00	GO:0006357,GO:0000977,GO:0000981,GO:0005634,GO:0003677,GO:0006355
OG0001428_x01	GO:0003677,GO:0000981,GO:0006355
OG0007052_x00	GO:0003950,GO:0005737,GO:0010629,GO:0044389,GO:0060335,GO:0070212,GO:0140289,GO:1990404,GO:0003714,GO:0005634
OG0008160_x00	GO:0005737
OG0003644_x00	GO:0006508,GO:0008233,GO:0004197,GO:0051603,GO:0006624
OG0004752_x00	GO:0003676,GO:0008270,GO:0005654,GO:0045892,GO:0045893
OG0005860_x00	GO:0005737,GO:0006469,GO:2000480,GO:0004862,GO:0005634
OG0004076_x00	GO:0003700,GO:0006355,GO:0003677,GO:0006357,GO:0005634,GO:0000978,GO:0000981
OG0005184_x00	GO:0005515,GO:0014069,GO:0035255
OG0009889_x00	GO:0003713,GO:0006879,GO:0009725
OG0006292_x00	GO:0004146,GO:0046654,GO:0006545,GO:0046452,GO:0046655,GO:0050661,GO:0005739
OG0001776_x00	GO:0005813,GO:0036064
OG0010937_x00	GO:0033514,GO:0050031,GO:0050660,GO:0005777,GO:0008115,GO:0016491
OG0001776_x01	GO:0005813,GO:0036064
OG0002884_x00	GO:0009653,GO:0062023,GO:0007154,GO:0016020
OG0003992_x00	GO:0005249,GO:0006813,GO:0016020,GO:0005737,GO:0007165,GO:0035591
OG0011369_x00	GO:0005175,GO:0097191
OG0007275_x00	GO:0005737,GO:0005975,GO:0006282,GO:0009225,GO:1990966,GO:0004649,GO:0005634
OG0004504_x00	GO:0006893,GO:0000145,GO:0005737,GO:0006887
OG0009020_x00	GO:0046872,GO:0003950,GO:0032481,GO:0061014,GO:1990404,GO:0003723,GO:0005634,GO:0009615
OG0008383_x00	GO:0005524,GO:0004088,GO:0006207,GO:0006541,GO:0046872,GO:0006807,GO:0005737
OG0005612_x00	GO:0030154,GO:0045739,GO:0048856,GO:2001240,GO:0004725,GO:0005634,GO:0007275
OG0000270_x00	GO:0005737,GO:0008083,GO:0008284,GO:0008543,GO:0009887,GO:0010628,GO:0030154,GO:0030324,GO:0030334,GO:0050679,GO:0001934,GO:0005104,GO:0005615
OG0009491_x00	GO:0005515,GO:0035329,GO:0045944,GO:0003713,GO:0005634,GO:0005737
OG0006720_x00	GO:0048870,GO:0003779,GO:0030036,GO:0043149
OG0004299_x00	GO:0016746,GO:0005777,GO:0008458
OG0001999_x00	GO:0000139,GO:0005794,GO:0016021
OG0001999_x01	GO:0000139,GO:0005794,GO:0016021
OG0007703_x00	GO:0006355,GO:0043130,GO:0005515
OG0007027_x00	GO:0004364,GO:0004602,GO:0006749,GO:0016491,GO:0005777,GO:0005739
OG0008811_x00	GO:0008374,GO:0008611,GO:0008654,GO:0016287,GO:0019432,GO:0031966,GO:0044255,GO:0004366,GO:0005778,GO:0006631,GO:0005777,GO:0016746
OG0008135_x00	GO:0018230,GO:0019706,GO:0005783,GO:0005794,GO:0006612,GO:0016409
OG0004727_x00	GO:0005515
OG0000022_x00	GO:0005886,GO:0019228,GO:0030424,GO:0035725,GO:0086010,GO:0001518,GO:0005248,GO:0005261,GO:0006814,GO:0005515,GO:0055085,GO:0005216,GO:0006811,GO:0016020
OG0009243_x00	GO:0003924,GO:0032482,GO:0005525,GO:0045335,GO:0005764,GO:0005770,GO:0042147
OG0001130_x00	GO:1904262
OG0005835_x00	GO:0005515
OG0000022_x01	GO:0001518,GO:0005248,GO:0006814,GO:0055085,GO:0005216,GO:0006811,GO:0016020,GO:0005886,GO:0019228,GO:0030424,GO:0035725,GO:0086010,GO:0005261,GO:0005515
OG0001130_x01	GO:0034618,GO:1904262
OG0006943_x00	GO:0016020,GO:0005783,GO:0030674
OG0000022_x02	GO:0005515,GO:0001518,GO:0005248,GO:0006814,GO:0055085,GO:0005216,GO:0006811,GO:0016020,GO:0005886,GO:0019228,GO:0030424,GO:0035725,GO:0086010,GO:0005261
OG0005159_x00	GO:0005975,GO:0016857,GO:0004750,GO:0006098,GO:0009052,GO:0044262,GO:0046872,GO:0005829
OG0000022_x03	GO:0005515,GO:0055085,GO:0005216,GO:0006811,GO:0016020,GO:0001518,GO:0005248,GO:0006814,GO:0005886,GO:0019228,GO:0030424,GO:0035725,GO:0086010,GO:0005261
OG0007375_x00	GO:0008270,GO:0004843,GO:0016579,GO:0005737
OG0000022_x04	GO:0001518,GO:0005248,GO:0006814,GO:0005886,GO:0019228,GO:0030424,GO:0035725,GO:0086010,GO:0005261,GO:0005515,GO:0055085,GO:0005216,GO:0006811,GO:0016020
OG0010086_x00	GO:0004930,GO:0007186,GO:0016020
OG0003967_x00	GO:0005739
OG0008483_x00	GO:0051480,GO:1990034,GO:0005789,GO:0005886,GO:0016021,GO:0016020
OG0011194_x00	GO:0071479,GO:0000792,GO:0005634,GO:0006302
OG0009591_x00	GO:0016020,GO:0016192,GO:0090161,GO:0005802,GO:0031201,GO:0035493
OG0000022_x07	GO:0001518,GO:0005248,GO:0006814,GO:0055085,GO:0005216,GO:0006811,GO:0016020,GO:0005886,GO:0019228,GO:0030424,GO:0035725,GO:0086010,GO:0005261
OG0008358_x00	GO:0008270,GO:0000387,GO:0000398,GO:0005685,GO:0030627,GO:0000395,GO:0003676,GO:0005634
OG0000245_x00	GO:0033192,GO:0097720,GO:0005516,GO:0005737,GO:0005955,GO:0016787
OG0009466_x00	GO:0016740,GO:0006567,GO:0008890,GO:0009058,GO:0030170,GO:0005739
OG0007803_x00	GO:0005515,GO:0006357,GO:0070776
OG0000245_x01	GO:0016787,GO:0033192,GO:0097720,GO:0005516,GO:0005737,GO:0005955
OG0001353_x00	GO:0051482,GO:0004930,GO:0005887,GO:0035025,GO:0007186,GO:0016020,GO:0004950,GO:0070098
OG0000245_x02	GO:0016787,GO:0005955,GO:0033173,GO:0033192,GO:0097720,GO:0005516,GO:0005737,GO:0005829
OG0001353_x01	GO:0004930,GO:0007186,GO:0016020,GO:0004950,GO:0070098,GO:0051482,GO:0005887,GO:0035025
OG0010514_x00	GO:0097193,GO:0005739
OG0007598_x00	GO:0005634
OG0000593_x01	GO:0043565,GO:0003700,GO:0006355,GO:0008270,GO:0003677,GO:0003707,GO:0005634,GO:0030154,GO:0032526,GO:0044323,GO:0048384,GO:0048856,GO:0000978,GO:0004879,GO:0006357
OG0009218_x00	GO:0006897,GO:0030125,GO:0030276,GO:0005543,GO:0005768,GO:0005886
OG0001105_x00	GO:0003676,GO:0008270,GO:0031054,GO:0003729,GO:0005634,GO:0005737
OG0010186_x00	GO:0005515,GO:1990112
OG0006918_x00	GO:0003712,GO:0006355,GO:0016592,GO:0070847,GO:0006357
OG0001105_x01	GO:0031054,GO:0003729,GO:0005634,GO:0005737,GO:0003676,GO:0008270
OG0011294_x00	GO:0005515
OG0002213_x00	GO:0004672,GO:0005524,GO:0006468,GO:0004674
OG0003321_x00	GO:0048208,GO:0070971,GO:0006888,GO:0042802,GO:0005515
OG0006092_x00	GO:0005515,GO:0016020
OG0008458_x00	GO:0006893,GO:0031267,GO:0034394,GO:0005802,GO:0006886,GO:0016192,GO:0035091,GO:0043130
OG0003792_x00	GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0000281
OG0009566_x00	GO:0005615,GO:0008191
OG0012277_x00	GO:0009653,GO:0030154,GO:0045944,GO:0000978,GO:0000981,GO:0006355
OG0004304_x00	GO:0004386,GO:0003729,GO:0071013,GO:0000398,GO:0005681
OG0005412_x00	GO:0005737,GO:0005739
